Route ID:,Route Location:,Is this route predominantly residential or commercial/industrial/mixed use?,Select the statement that best describes the amount and distribution of litter in the street.,ObjectID,Does litter obstruct the street?,Select the statement that best describes the amount and distribution of litter on the sidewalk.,How many large abandoned items are present?,What types of items are present? (select all that apply),Other dumped items:,Does illegal dumping obstruct the street?,How many instances of graffiti are present on private property or on the sidewalk or non-painted curb immediately adjacent to private property?,How many instances of graffiti are present on SF gov property?,How many instances of graffiti are present on other property?,Select the statement that best describes the amount and distribution of broken glass on the street and sidewalk:,How many instances of broken glass are present along the sidewalk and street?,How many instances of feces are present?,How many abandoned syringes are present?,How many used or opened condoms are present?,How many dead animals are present?,Does the route have one or more trash receptacles?,Are any trash receptacles overflowing?,Is sidewalk clearance less than 4 feet wide or 8 feet high at any point?,"If yes, identify the cause (select all that apply)",Other sidewalk obstructions:,Does the sidewalk have any defects that have not been marked for repair?,Does the sidewalk have any marked defects that have not been repaired?,How severe are the pavement defects?,Do you detect any strong unpleasant or offensive odors along the street or sidewalk?,"If yes, is the odor from a sewer or catch basin?",Does the route have one or more transit shelters?,Which of the following issues are present in or on any of the transit shelters along the route?,CreationDate,Analysis Neighborhoods,Evaluation Period,"Does any graffiti include offensive language  (e.g., racial slurs or profanity)?",Does any graffiti appear to be stenciled?,"Are there closed, unlabeled trash bags grouped together? (July 2023-June 2024 only)",Is the pile of item(s) more than 8ft in diameter? (July 2023-June 2024 only)
11697,Oak Park Dr BETWEEN Clarendon Ave AND Forest Knolls Dr,2,2,4422,0,2,0,,,,0,1,0,1,,0,0,0,0,0,0,1,3,us mailbox,1,0,1,0,,0,,03/30/2023 06:56:56 PM,8 - Inner Sunset,January 2023 - June 2023,0,0,,
10664,Parkridge Dr BETWEEN Burnett Ave AND Crestline Dr,2,2,4424,0,2,0,,,,0,0,24,1,,0,0,0,0,0,0,1,13,,1,0,1,0,,0,,03/30/2023 07:34:35 PM,"2 - Noe Valley, Glen Park, Twin Peaks",January 2023 - June 2023,0,0,,
16885,Crestline Dr BETWEEN Burnett Ave AND Parkridge Dr,2,3,4425,0,3,0,,,,2,6,12,5,5,0,0,0,0,0,0,1,133,,1,0,2,0,,0,,03/30/2023 07:46:01 PM,"2 - Noe Valley, Glen Park, Twin Peaks",January 2023 - June 2023,0,0,,
5560,Diamond Heights Blvd BETWEEN Arbor St AND Sussex St,2,2,4427,0,2,0,,,,0,6,0,1,,0,0,0,0,0,0,1,3,,1,0,1,0,,0,,03/30/2023 08:40:50 PM,"2 - Noe Valley, Glen Park, Twin Peaks",January 2023 - June 2023,0,0,,
8370,Mangels Ave BETWEEN Detroit St AND Foerster St,2,2,4428,0,3,0,,,,0,3,17,1,,0,0,0,0,0,0,1,133,,1,0,3,0,,0,,03/30/2023 09:05:32 PM,11 - West of Twin Peaks,January 2023 - June 2023,0,0,,
14154,Flood Ave BETWEEN Congo St AND Detroit St,2,2,4429,0,2,1,6,,0,0,0,2,1,,0,0,0,0,0,0,1,13,,1,1,3,0,,0,,03/30/2023 09:20:27 PM,11 - West of Twin Peaks,January 2023 - June 2023,0,0,,
15703,Visitacion Ave BETWEEN Delta St AND Schwerin St,2,3,4430,0,3,1,3,,0,4,0,0,1,,0,0,0,0,0,0,0,,,1,0,3,0,,1,129,03/31/2023 02:58:47 PM,"10 - Portola, Visitacion Valley",January 2023 - June 2023,0,0,,
15702,Visitacion Ave BETWEEN Schwerin St AND Rey St,2,4,4431,0,4,0,,,,0,8,0,5,3,0,0,0,0,0,0,0,,,1,0,2,0,,0,,03/31/2023 03:03:45 PM,"10 - Portola, Visitacion Valley",January 2023 - June 2023,0,0,,
12035,Peabody St BETWEEN Visitacion Ave AND Sunnydale Ave,2,3,4434,0,3,3,63,,0,0,1,0,1,,0,0,0,0,0,0,0,,,1,0,2,0,,0,,03/31/2023 03:27:58 PM,"10 - Portola, Visitacion Valley",January 2023 - June 2023,0,0,,
3206,Bay Shore Blvd BETWEEN San Bruno Ave AND Leland Ave,1,3,4439,0,3,1,3,,0,13,3,2,5,3,0,0,0,0,1,0,0,,,1,1,2,0,,1,1296,03/31/2023 04:00:20 PM,6 - Bayview Hunters Point,January 2023 - June 2023,0,0,,
16487,Teddy Ave BETWEEN San Bruno Ave AND Alpha St,2,3,4440,0,4,0,,,,0,5,6,5,2,1,0,0,0,0,0,1,1312,,1,0,2,0,,0,,03/31/2023 04:14:49 PM,"10 - Portola, Visitacion Valley",January 2023 - June 2023,0,0,,
9355,Somerset St BETWEEN Campbell Ave AND San Bruno Ave,2,3,4441,0,4,2,1410,,0,0,3,0,1,,0,0,0,0,0,0,1,133,,1,0,2,0,,0,,03/31/2023 04:21:57 PM,"10 - Portola, Visitacion Valley",January 2023 - June 2023,0,0,,
328,Racine Ln BETWEEN Wabash Ter AND San Bruno Ave,2,3,4442,0,2,0,,,,7,0,0,4,1,0,0,0,0,0,0,1,3,,0,1,1,0,,0,,03/31/2023 04:28:47 PM,"10 - Portola, Visitacion Valley",January 2023 - June 2023,0,0,,
7204,Girard St BETWEEN Wilde Ave AND San Bruno Ave,2,3,4443,0,3,3,114,,0,1,5,3,1,,0,0,0,0,0,0,0,,,0,1,2,0,,0,,03/31/2023 04:34:58 PM,"10 - Portola, Visitacion Valley",January 2023 - June 2023,0,0,,
6494,Blanken Ave BETWEEN Bay Shore Blvd AND Tunnel Ave,2,2,4445,0,2,0,,,,2,6,5,1,,0,0,0,0,0,0,0,,,1,0,1,0,,0,,03/31/2023 04:53:17 PM,6 - Bayview Hunters Point,January 2023 - June 2023,0,0,,
2037,Geneva Ave BETWEEN Carter St AND Esquina Dr,2,3,4448,0,3,1,11,,0,0,22,0,5,3,0,0,0,0,0,0,1,13,,1,0,3,0,,0,,03/31/2023 06:02:39 PM,"10 - Portola, Visitacion Valley",January 2023 - June 2023,0,0,,
9380,Meade Ave BETWEEN Le Conte Ave AND Jennings St,2,2,4453,0,4,0,,,,0,1,0,1,,0,0,0,0,0,0,1,133,,1,0,1,0,,0,,03/31/2023 07:04:26 PM,6 - Bayview Hunters Point,January 2023 - June 2023,0,0,,
12859,Woolsey St BETWEEN End AND San Bruno Ave,2,4,4459,0,5,3,1034,,0,3,3,0,4,1,0,0,0,0,0,0,0,,,1,0,1,0,,0,,04/05/2023 06:12:00 PM,"10 - Portola, Visitacion Valley",January 2023 - June 2023,0,0,,
3237,Bay Shore Blvd BETWEEN Paul Ave AND Wheat St,2,3,4462,0,5,0,,,,4,19,13,5,8,0,0,0,0,0,0,1,133,,1,0,1,0,,0,,04/05/2023 06:30:52 PM,6 - Bayview Hunters Point,January 2023 - June 2023,0,0,,
12501,Paul Ave BETWEEN Exeter St AND Crane St,2,2,4463,0,3,0,,,,0,12,0,1,,0,0,0,0,0,0,0,,,1,0,2,0,,0,,04/05/2023 06:35:07 PM,6 - Bayview Hunters Point,January 2023 - June 2023,0,0,,
13294,Key Ave + Keith St BETWEEN Jamestown Ave AND Bay Shore Blvd,2,3,4464,0,4,2,86,,0,0,3,2,5,4,0,0,0,0,0,0,1,313,,1,0,2,0,,0,,04/05/2023 06:45:36 PM,6 - Bayview Hunters Point,January 2023 - June 2023,0,0,,
7184,Goettingen St BETWEEN Wayland St AND Woolsey St,2,2,4470,0,2,0,,,,0,1,0,1,,0,0,0,0,0,0,0,,,1,0,2,0,,0,,04/05/2023 07:39:21 PM,"10 - Portola, Visitacion Valley",January 2023 - June 2023,0,0,,
6460,Bowdoin St BETWEEN Bacon St AND Wayland St,2,2,4473,0,2,0,,,,2,4,0,1,,0,0,0,0,0,0,1,3,,1,0,2,0,,0,,04/05/2023 08:04:28 PM,"10 - Portola, Visitacion Valley",January 2023 - June 2023,0,0,,
2821,Harney Way BETWEEN Executive Park Blvd AND Thomas Mellon Cir,2,3,4477,0,4,0,,,,0,14,0,5,3,0,0,0,0,0,0,1,3,,1,0,1,0,,0,,04/05/2023 09:11:49 PM,6 - Bayview Hunters Point,January 2023 - June 2023,0,0,,
4143,Newcomb Ave BETWEEN Whitney Young Cir AND La Salle Ave,2,3,4487,0,3,0,,,,0,6,2,5,2,0,0,0,0,0,0,0,,,1,0,2,0,,0,,04/06/2023 04:33:02 PM,6 - Bayview Hunters Point,January 2023 - June 2023,0,0,,
7601,Keith St BETWEEN Rebecca Ln AND Hudson Ave,2,3,4488,0,5,5,116714,,0,0,2,0,5,5,0,0,0,0,0,0,1,1312,,1,0,2,0,,0,,04/06/2023 04:53:17 PM,6 - Bayview Hunters Point,January 2023 - June 2023,0,0,,
6282,Fairfax Ave BETWEEN Keith St AND Lane St,1,3,4489,0,5,0,,,,3,10,16,1,,0,0,0,0,0,0,1,13,,1,1,3,0,,0,,04/06/2023 05:10:44 PM,6 - Bayview Hunters Point,January 2023 - June 2023,0,0,,
9120,Kiska Rd BETWEEN Reardon Rd AND Ingalls St,2,3,4492,0,3,0,,,,0,3,0,1,,0,0,0,0,0,0,1,312,,1,0,1,0,,0,,04/06/2023 05:53:27 PM,6 - Bayview Hunters Point,January 2023 - June 2023,0,0,,
6868,Hawes St BETWEEN Shafter Ave AND Thomas Ave,1,3,4493,0,4,0,,,,2,0,0,5,4,0,0,0,0,0,0,1,122,,1,0,2,0,,0,,04/06/2023 06:03:07 PM,6 - Bayview Hunters Point,January 2023 - June 2023,0,0,,
15883,Van Dyke Ave BETWEEN Hawes St AND Ingalls St,2,4,4495,0,5,4,23811,,0,2,2,0,5,4,0,0,0,0,0,0,1,12,,1,0,2,0,,0,,04/06/2023 06:34:08 PM,6 - Bayview Hunters Point,January 2023 - June 2023,0,0,,
9961,Quesada Ave BETWEEN Fitch St AND Griffith St,1,4,4496,0,5,15,53613,,0,11,9,0,5,2,0,0,0,0,0,0,1,12,,1,0,2,0,,0,,04/06/2023 06:44:10 PM,6 - Bayview Hunters Point,January 2023 - June 2023,0,0,,
4683,23Rd St BETWEEN Start: 100-699 Block AND Illinois St,1,4,4500,0,4,0,,,,1,3,0,5,5,0,0,0,0,0,0,0,,,1,0,2,0,,0,,04/06/2023 08:02:52 PM,"19 - Mission Bay, Potrero Hill",January 2023 - June 2023,0,0,,
9717,Los Palmos Dr BETWEEN Foerster St AND Stanford Heights Ave,2,2,4512,0,2,0,,,,0,52,0,2,1,0,0,0,0,0,0,1,13,fireplug and electric poles,0,0,,0,,0,,04/10/2023 10:18:46 PM,11 - West of Twin Peaks,January 2023 - June 2023,0,0,,
3097,Bella Vista Way BETWEEN Teresita Blvd AND Dorcas Way,2,2,4515,0,2,0,,,,0,1,0,2,1,0,0,0,0,0,0,1,1312,,1,1,3,0,,0,,04/10/2023 11:16:53 PM,11 - West of Twin Peaks,January 2023 - June 2023,0,0,,
16445,Teresita Blvd BETWEEN Arroyo Way AND Bella Vista Way,2,2,4516,0,2,0,,,,0,1,6,2,1,0,0,0,0,0,0,1,13,lightpole,1,0,2,0,,0,,04/10/2023 11:29:47 PM,11 - West of Twin Peaks,January 2023 - June 2023,0,0,,
6468,Bosworth St BETWEEN Congo St AND O'shaughnessy Blvd,2,2,4518,0,2,0,,,,0,21,0,2,1,0,0,0,0,1,0,1,30,"car barrier, light pole",0,0,,0,,1,5,04/11/2023 12:19:26 AM,11 - West of Twin Peaks,January 2023 - June 2023,0,0,,
10089,Putnam St BETWEEN Tompkins Ave AND Crescent Ave,2,3,4520,0,4,3,1114,,0,0,27,0,1,,0,0,0,0,0,0,1,11213,,1,0,1,0,,0,,04/11/2023 04:31:19 PM,3 - Bernal Heights,January 2023 - June 2023,0,0,,
5517,Crescent Ave BETWEEN Alemany Blvd Off Ramp AND Peralta Ave,1,3,4521,0,5,0,,,,0,47,0,1,,2,0,0,0,0,0,1,13,,1,0,3,0,,0,,04/11/2023 04:42:23 PM,3 - Bernal Heights,January 2023 - June 2023,0,0,,
1427,Esmeralda Ave + Franconia St BETWEEN Peralta Ave AND Samoset St,2,2,4522,0,2,0,,,,0,10,0,1,,0,0,0,0,1,0,1,13,,1,0,2,0,,0,,04/11/2023 05:05:16 PM,3 - Bernal Heights,January 2023 - June 2023,0,0,,
15079,Peralta Ave BETWEEN Bradford St AND Powhattan Ave,2,3,4523,0,2,0,,,,0,2,0,1,,0,0,0,0,0,0,1,13,,1,1,3,0,,0,,04/11/2023 05:16:12 PM,3 - Bernal Heights,January 2023 - June 2023,0,0,,
10792,Selby St BETWEEN Hudson Ave AND Innes Ave,1,4,4528,0,1,3,3511,,0,5,9,0,1,,0,0,0,0,0,0,0,,,0,0,,0,,0,,04/11/2023 06:35:59 PM,6 - Bayview Hunters Point,January 2023 - June 2023,0,0,,
2683,23rd St BETWEEN York St AND Bryant St,2,3,4532,0,3,3,563,,0,32,4,4,1,,0,0,0,0,0,0,0,,,1,0,2,0,,0,,04/11/2023 07:23:27 PM,20 - Mission,January 2023 - June 2023,0,0,,
15991,Utah St BETWEEN Alameda St AND 15Th St,1,4,4535,0,3,5,1028,carpet,0,56,0,0,5,7,0,0,0,0,0,0,0,,,1,0,2,0,,0,,04/11/2023 08:38:14 PM,20 - Mission,January 2023 - June 2023,0,0,,
8712,Linden St BETWEEN Gough St AND Octavia St,1,2,4536,0,2,0,,,,101,34,5,1,,0,0,0,0,0,0,0,,,1,0,1,0,,0,,04/11/2023 09:41:07 PM,"18 - Hayes Valley, Haight Ashbury",January 2023 - June 2023,0,0,,
7832,Fell St BETWEEN Van Ness Ave AND Franklin St,1,3,4537,0,4,1,11,,0,0,3,3,5,2,3,0,0,0,0,0,0,,,1,0,1,0,,0,,04/11/2023 09:50:31 PM,22 - Western Addition,January 2023 - June 2023,0,0,,
7609,Franklin St BETWEEN Page St AND Lily St,1,2,4538,0,2,0,,,,0,5,0,5,2,0,0,0,0,0,0,0,,,1,0,1,0,,0,,04/11/2023 09:55:50 PM,"18 - Hayes Valley, Haight Ashbury",January 2023 - June 2023,0,0,,
10088,Rose St BETWEEN Market St AND Gough St,1,3,4539,0,3,0,,,,4,0,0,5,2,0,0,0,0,0,0,1,13,,1,0,2,0,,0,,04/11/2023 10:02:57 PM,"18 - Hayes Valley, Haight Ashbury",January 2023 - June 2023,0,0,,
13249,Kirkwood Ave BETWEEN Mendell St AND Newhall St,2,3,4543,0,4,2,64,,0,0,8,0,5,7,0,0,0,0,0,0,0,,,1,1,2,0,,0,,04/12/2023 04:56:35 PM,6 - Bayview Hunters Point,January 2023 - June 2023,0,0,,
9098,La Salle Ave BETWEEN Newhall St AND Phelps St,2,4,4545,0,4,21,234613781191410,,0,11,0,0,5,4,0,0,0,0,0,0,1,8,,1,0,2,0,,0,,04/12/2023 05:08:10 PM,6 - Bayview Hunters Point,January 2023 - June 2023,0,0,,
6422,03rd St BETWEEN Oakdale Ave AND Palou Ave,1,3,4552,0,3,0,,,,0,19,0,1,,0,0,0,0,1,0,0,,,1,0,1,0,,1,12965,04/12/2023 05:50:10 PM,6 - Bayview Hunters Point,January 2023 - June 2023,0,0,,
2863,Laurel St BETWEEN California St AND Mayfair Dr,2,2,4555,0,2,0,,,,0,1,0,2,1,0,0,0,0,0,0,0,,,0,0,,0,,0,,04/12/2023 06:10:33 PM,"13 - Presidio Heights, Lone Mountain/USF, Inner Richmond",January 2023 - June 2023,0,0,,
15618,Washington St BETWEEN Laurel St AND Locust St,2,2,4558,0,2,0,,,,0,1,1,2,1,0,0,0,0,0,0,0,,,0,0,,0,,0,,04/12/2023 06:26:54 PM,"13 - Presidio Heights, Lone Mountain/USF, Inner Richmond",January 2023 - June 2023,0,0,,
15663,Walnut St BETWEEN Pacific Ave AND Jackson St,2,2,4560,0,2,0,,,,0,1,0,2,1,0,0,0,0,0,0,0,,,0,0,,0,,0,,04/12/2023 06:40:50 PM,"13 - Presidio Heights, Lone Mountain/USF, Inner Richmond",January 2023 - June 2023,0,0,,
5258,Cornwall St BETWEEN 03rd Ave AND 04th Ave,2,2,4564,0,2,0,,,,5,0,0,2,1,0,0,0,0,0,0,0,,,0,0,,0,,0,,04/12/2023 07:44:14 PM,"13 - Presidio Heights, Lone Mountain/USF, Inner Richmond",January 2023 - June 2023,0,0,,
8763,Oakdale Ave BETWEEN Phelps St AND Dunshee St,2,3,4565,0,4,11,3109,,0,4,34,4,5,11,0,0,0,0,1,0,0,,,1,0,1,0,,0,,04/12/2023 07:51:59 PM,6 - Bayview Hunters Point,January 2023 - June 2023,0,0,,
13859,Silver Ave BETWEEN Quesada Ave AND Quint St,2,2,4566,0,3,0,,,,4,15,0,1,,2,0,0,0,0,0,1,133,,1,0,2,0,,0,,04/12/2023 08:01:37 PM,6 - Bayview Hunters Point,January 2023 - June 2023,0,0,,
2618,24th Ave BETWEEN Balboa St AND Cabrillo St,2,2,4576,1,2,0,,,,0,4,0,2,1,0,0,0,0,0,0,0,,,0,0,,0,,0,,04/12/2023 08:55:31 PM,"1 - Outer Richmond, Seacliff",January 2023 - June 2023,0,0,,
788,14th Ave BETWEEN Irving St AND Judah St,2,2,4577,0,2,0,,,,0,2,0,2,1,0,0,0,0,0,0,0,,,0,0,,0,,0,,04/12/2023 11:10:40 PM,8 - Inner Sunset,January 2023 - June 2023,0,0,,
2331,Haight St BETWEEN Shrader St AND Stanyan St,1,2,4584,0,5,0,,,,101,6,0,2,1,0,0,0,0,1,0,0,,,0,0,,0,,1,59,04/13/2023 01:27:33 AM,"18 - Hayes Valley, Haight Ashbury",January 2023 - June 2023,0,0,,
12300,Mountain Spring Ave BETWEEN End AND Glenbrook Ave,2,2,4594,0,2,0,,,,0,1,0,2,1,0,0,0,0,0,0,1,13,,0,0,,0,,0,,04/14/2023 09:29:27 PM,"2 - Noe Valley, Glen Park, Twin Peaks",January 2023 - June 2023,0,0,,
9151,Stevenson St BETWEEN Brady St AND Gough St,1,3,4598,0,4,0,,,,8,10,4,5,4,4,1,1,0,0,0,1,5,,1,0,2,0,,0,,04/20/2023 04:55:23 PM,20 - Mission,January 2023 - June 2023,0,0,,
7135,Gough St BETWEEN Eddy St AND Turk St,2,3,4599,0,3,0,,,,0,11,0,4,2,0,0,0,0,0,0,0,,,1,0,1,0,,0,,04/20/2023 05:18:59 PM,22 - Western Addition,January 2023 - June 2023,0,0,,
10882,Gough St BETWEEN Eddy St AND Ellis St,2,3,4600,0,3,0,,,,2,3,0,1,,0,0,0,0,0,0,1,13,,1,0,1,0,,0,,04/20/2023 05:36:16 PM,22 - Western Addition,January 2023 - June 2023,0,0,,
1970,Ellis St BETWEEN Franklin St AND Gough St,2,2,4601,0,3,0,,,,2,11,0,1,,0,0,0,0,0,0,1,13,,1,0,2,0,,0,,04/20/2023 05:39:21 PM,22 - Western Addition,January 2023 - June 2023,0,0,,
9048,Taylor St BETWEEN Eddy St AND Ellis St,1,3,4602,0,4,5,234678,,0,45,16,32,5,2,0,0,0,0,0,0,0,,,1,0,2,0,,0,,04/20/2023 05:57:10 PM,9 - Tenderloin,January 2023 - June 2023,0,0,,
13553,Taylor St BETWEEN Market St AND Opal Pl,1,3,4603,0,3,0,,,,9,15,2,1,,0,0,0,0,0,0,0,,,1,0,1,0,,0,,04/20/2023 06:03:21 PM,9 - Tenderloin,January 2023 - June 2023,0,0,,
7302,Geary St BETWEEN Stockton St AND Powell St,1,3,4604,0,3,0,,,,2,0,0,1,,0,0,0,0,1,0,0,,,1,0,1,0,,0,,04/20/2023 06:16:27 PM,17 - Financial District/South Beach,January 2023 - June 2023,0,0,,
8111,Beach St BETWEEN Scott St AND Divisadero St,2,2,4606,0,2,1,4,,0,0,2,4,1,,2,0,0,0,0,0,1,13,,1,0,2,0,,0,,04/20/2023 07:36:55 PM,16 - Marina,January 2023 - June 2023,0,0,,
3342,Bay St BETWEEN Scott St AND Divisadero St,2,2,4612,0,2,0,,,,0,1,0,1,,0,0,0,0,0,0,1,13,,1,0,2,0,,0,,04/20/2023 08:45:37 PM,16 - Marina,January 2023 - June 2023,0,0,,
7049,Green St BETWEEN Grant Ave AND Bannan Pl,1,3,4615,0,3,0,,,,4,14,4,1,,0,0,0,0,1,0,0,,,1,0,1,0,,0,,04/20/2023 10:12:12 PM,"15 - Russian Hill, Nob Hill, North Beach",January 2023 - June 2023,0,0,,
16130,Union St BETWEEN Grant Ave AND Bannan Pl,1,2,4616,0,2,0,,,,3,20,9,1,,0,0,0,0,0,0,0,,,1,0,1,0,,0,,04/20/2023 10:17:20 PM,"15 - Russian Hill, Nob Hill, North Beach",January 2023 - June 2023,0,0,,
8046,Mckinnon Ave BETWEEN Selby St AND Toland St,1,4,4617,0,4,0,,,,41,4,0,5,8,0,0,0,0,0,0,0,,,0,0,,0,,0,,04/21/2023 05:06:41 PM,6 - Bayview Hunters Point,January 2023 - June 2023,0,0,,
7399,Oakdale Ave BETWEEN Selby St AND Toland St,1,3,4618,0,4,3,52,,0,2,2,0,5,3,0,0,0,0,0,0,1,13,,1,0,2,0,,0,,04/21/2023 05:28:24 PM,6 - Bayview Hunters Point,January 2023 - June 2023,0,0,,
14628,Quint St BETWEEN Thornton Ave AND Bay Shore Blvd,2,3,4627,0,4,1,8,,0,11,0,0,1,,0,0,0,0,0,0,0,,,1,0,2,0,,0,,04/21/2023 06:48:13 PM,6 - Bayview Hunters Point,January 2023 - June 2023,0,0,,
6242,03rd St BETWEEN Armstrong Ave AND Bancroft Ave,1,2,4629,0,4,1,3,,0,3,3,0,1,,0,0,0,0,0,0,1,3,,1,0,1,0,,0,,04/21/2023 07:42:09 PM,6 - Bayview Hunters Point,January 2023 - June 2023,0,0,,
8954,Jennings St BETWEEN Carroll Ave AND Donner Ave,1,4,4635,0,4,0,,,,3,0,0,5,2,0,0,0,0,0,0,0,,,1,0,1,0,,0,,04/21/2023 08:26:05 PM,6 - Bayview Hunters Point,January 2023 - June 2023,0,0,,
10609,Ingalls St BETWEEN Armstrong Ave AND Bancroft Ave,2,3,4636,0,4,0,,,,0,0,3,1,,0,0,0,0,0,0,0,,,1,0,2,0,,0,,04/21/2023 08:32:35 PM,6 - Bayview Hunters Point,January 2023 - June 2023,0,0,,
12677,Marsily St BETWEEN Saint Mary's Ave AND Bosworth St,2,3,4642,0,3,0,,,,2,0,0,4,1,0,0,0,0,0,0,1,13,,1,0,2,0,,0,,04/24/2023 05:32:14 PM,4 - Outer Mission,January 2023 - June 2023,0,0,,
408,Park St BETWEEN San Jose Ave AND Mission St,2,2,4647,0,2,1,10,,0,0,3,0,1,,0,0,0,0,0,0,1,12,,1,0,3,0,,0,,04/24/2023 06:30:01 PM,3 - Bernal Heights,January 2023 - June 2023,0,0,,
2076,Park St BETWEEN Leese St AND Holly Park Cir,2,3,4648,0,3,0,,,,0,5,0,1,,0,0,0,0,0,0,1,13,,1,0,2,0,,0,,04/24/2023 06:44:11 PM,3 - Bernal Heights,January 2023 - June 2023,0,0,,
3950,Arlington St BETWEEN Randall St AND Fairmount St,2,2,4651,0,2,1,4,,0,0,20,0,1,,0,0,0,0,0,0,0,,,1,0,2,0,,0,,04/24/2023 07:20:28 PM,"2 - Noe Valley, Glen Park, Twin Peaks",January 2023 - June 2023,0,0,,
3947,Arlington St BETWEEN Fairmount St AND Charles St,2,2,4653,0,3,1,11,,0,0,21,0,1,,0,0,0,0,0,0,1,13,,1,0,2,0,,0,,04/24/2023 07:30:01 PM,"2 - Noe Valley, Glen Park, Twin Peaks",January 2023 - June 2023,0,0,,
5570,Charles St BETWEEN Chenery St AND Arlington St,2,2,4654,0,2,0,,,,0,1,6,1,,0,0,0,0,0,0,1,13,,1,0,2,0,,0,,04/24/2023 07:34:57 PM,"2 - Noe Valley, Glen Park, Twin Peaks",January 2023 - June 2023,0,0,,
15512,Whitney St BETWEEN Fairmount St AND Chenery St,2,2,4655,0,2,2,46,,0,0,1,0,1,,0,0,0,0,0,0,1,13,,1,0,2,0,,0,,04/24/2023 07:46:44 PM,"2 - Noe Valley, Glen Park, Twin Peaks",January 2023 - June 2023,0,0,,
8790,Miguel St BETWEEN Laidley St AND Chenery St,2,2,4656,0,2,0,,,,0,1,0,1,,0,0,0,0,0,0,0,,,1,0,1,0,,0,,04/24/2023 07:52:09 PM,"2 - Noe Valley, Glen Park, Twin Peaks",January 2023 - June 2023,0,0,,
12134,Murray St BETWEEN Crescent Ave AND Richland Ave,2,2,4658,0,2,0,,,,0,1,31,1,,0,0,0,0,0,0,0,,,1,0,2,0,,0,,04/24/2023 08:51:14 PM,3 - Bernal Heights,January 2023 - June 2023,0,0,,
1929,Crescent Ave BETWEEN Murray St AND Andover St,2,3,4659,0,3,4,14611,,0,0,5,0,1,,0,0,0,0,0,0,0,,,1,0,2,0,,1,1295,04/24/2023 09:05:58 PM,3 - Bernal Heights,January 2023 - June 2023,0,0,,
3693,Bache St BETWEEN Crescent Ave AND Benton Ave,2,3,4660,0,3,0,,,,0,4,0,1,,0,0,0,0,0,0,1,133,,1,0,2,0,,0,,04/24/2023 09:13:29 PM,3 - Bernal Heights,January 2023 - June 2023,0,0,,
4218,Andover St BETWEEN Richland Ave AND Crescent Ave,2,3,4661,0,4,0,,,,0,2,0,1,,0,0,0,0,0,0,0,,,1,0,2,0,,0,,04/24/2023 09:17:47 PM,3 - Bernal Heights,January 2023 - June 2023,0,0,,
12331,Moultrie St BETWEEN Ogden Ave AND Crescent Ave,2,2,4662,0,2,0,,,,0,1,0,1,,0,0,0,0,0,0,1,133,,1,0,2,0,,0,,04/24/2023 09:24:55 PM,3 - Bernal Heights,January 2023 - June 2023,0,0,,
7724,Folsom St BETWEEN Crescent Ave AND Alemany Blvd,2,4,4663,0,4,1,6,,0,0,3,0,1,,0,0,0,0,0,0,1,313,,1,0,2,0,,0,,04/24/2023 09:33:22 PM,3 - Bernal Heights,January 2023 - June 2023,0,0,,
7522,Fulton St BETWEEN Shrader St AND Stanyan St,2,2,4666,0,2,0,,,,6,23,1,1,,0,0,0,0,1,0,1,13,,1,0,2,0,,1,95,04/25/2023 04:21:04 PM,"13 - Presidio Heights, Lone Mountain/USF, Inner Richmond",January 2023 - June 2023,0,0,,
10677,Hayes St BETWEEN Shrader St AND Stanyan St,2,2,4667,0,2,0,,,,2,6,2,1,,0,0,0,0,1,0,0,,,1,0,1,0,,1,5,04/25/2023 04:28:50 PM,"13 - Presidio Heights, Lone Mountain/USF, Inner Richmond",January 2023 - June 2023,0,0,,
10136,Oak St BETWEEN Cole St AND Shrader St,2,3,4668,0,3,0,,,,2,0,0,1,,0,0,0,0,1,0,1,12,,1,1,3,0,,0,,04/25/2023 04:44:55 PM,"18 - Hayes Valley, Haight Ashbury",January 2023 - June 2023,0,0,,
10274,Oak St BETWEEN Clayton St AND Cole St,2,3,4669,0,3,0,,,,8,1,0,4,1,0,0,0,0,1,0,0,,,1,0,1,0,,0,,04/25/2023 04:55:11 PM,"18 - Hayes Valley, Haight Ashbury",January 2023 - June 2023,0,0,,
7989,Fell St BETWEEN Ashbury St AND Clayton St,2,2,4671,0,2,0,,,,1,3,1,1,,0,0,0,0,1,0,0,,,1,0,1,0,,0,,04/25/2023 05:09:07 PM,"13 - Presidio Heights, Lone Mountain/USF, Inner Richmond",January 2023 - June 2023,0,0,,
5912,Central Ave BETWEEN Fell St AND Hayes St,2,3,4672,0,3,8,1264371110,,0,0,1,0,1,,0,0,0,0,0,0,1,13,,1,0,3,0,,0,,04/25/2023 05:33:23 PM,"13 - Presidio Heights, Lone Mountain/USF, Inner Richmond",January 2023 - June 2023,0,0,,
15009,Pine St BETWEEN Baker St AND Lyon St,2,2,4678,0,2,0,,,,2,0,0,1,,0,0,0,0,0,0,0,,,1,1,2,0,,0,,04/25/2023 07:11:14 PM,"13 - Presidio Heights, Lone Mountain/USF, Inner Richmond",January 2023 - June 2023,0,0,,
